35073,35147,if_no_else,if_stmt,no_block_if_stmt,return_and,return_or
65680,35548,return_complex_logic,var_declaration
35579,65989,++_for_loop,++_stmt,<_stop_for_loop,if_no_else,if_stmt,if_stmt_loop,len-1_stop_for_loop,no_block_if_stmt,return_variable,var_declaration
65492,116952,return_literal
117962,134727,if_no_else,if_stmt,if_stmt_loop,no_block_if_stmt
137061,137967,return_variable
160177,160264,return_false_in_loop
22006,22217,if_no_else,if_stmt,no_block_if_stmt
6876,6953,if_nested_in_then
28682,32979,if_and_simple,if_nested_in_then
33392,31435,if_else,if_or_complex,return_arithmetic,return_literal
33677,33937,return_variable,var_declaration
33999,34289,if_no_else,if_stmt,no_block_if_stmt
34295,20993,if_else
21855,2543,return_literal,return_variable,var_declaration
2543,26386,++_for_loop,++_stmt,<_stop_for_loop,if_no_else,if_stmt_loop,len-1_stop_for_loop,return_arithmetic,return_stmt_loop
26386,28081,if_or_complex,var_declaration
6282,6574,if_no_else,if_stmt,no_block_if_stmt
19630,19876,if_and_simple
22111,26603,return_complex_logic
32017,22782,return_literal
23199,23331,return_arithmetic
23438,23617,if_or_complex,return_arithmetic
23619,32685,var_declaration
20445,22884,catch_stmt,try_stmt
12050,15635,+=_for_loop,<_stop_for_loop,if_stmt_loop,len_stop_for_loop,return_stmt_loop,var_declaration
27014,27687,if_no_else,if_stmt,no_block_if_stmt
13325,3240,return_arithmetic,return_literal
3240,3285,if_or_complex
3285,14460,return_variable,var_declaration
16110,17042,if_else,if_or_simple,if_stmt,no_block_if_stmt
5568,5631,if_and_simple,if_else-if,if_nested_in_then
10112,10186,return_variable
10229,10278,return_variable
30069,9244,var_declaration
9244,9696,return_arithmetic
10759,30479,if_no_else,if_or_complex,if_stmt,no_block_if_stmt
3780,3849,if_and_simple
2200,4178,if_and_simple,if_nested_in_then
4178,2317,if_or_complex,return_arithmetic,return_literal
2317,4528,++_for_loop,++_stmt,<_stop_for_loop,if_no_else,if_stmt_loop,len_stop_for_loop,return_variable,var_declaration
8326,8374,if_and_simple
8374,8459,if_or_complex
